Gene,Batch,FbID,Condition,Count,Z
"Tj>HpoRNAi,Bab1RNAi",5,Control,Day 5,26,0.2583263010007815
"Tj>HpoRNAi,Bab1RNAi",5,Control,Sum,186,-0.5553301796153427
"Tj>HpoRNAi,Bab2RNAi",5,Control,Day 1,112,2.035552225986475
"Tj>HpoRNAi,Bab2RNAi",5,Control,Day 2 ,26,-0.6684226190379922
"Tj>HpoRNAi,Bab2RNAi",5,Control,Day 3,26,-1.3738897821986187
"Tj>HpoRNAi,Bab2RNAi",5,Control,Day 4 ,42,0.9205746178983233
"Tj>HpoRNAi,Bab2RNAi",5,Control,Day 5,20,-0.3378113166933293
"Tj>HpoRNAi,Bab2RNAi",5,Control,Sum,226,0.76688453375452
"Tj>HpoRNAi,HpoRNAi",5,Control,Day 1,85,1.1286230163885405
"Tj>HpoRNAi,HpoRNAi",5,Control,Day 2 ,85,1.2459916782067424
"Tj>HpoRNAi,HpoRNAi",5,Control,Day 3,39,-0.7449965720372791
"Tj>HpoRNAi,HpoRNAi",5,Control,Day 4 ,18,-0.552344770738994
"Tj>HpoRNAi,HpoRNAi",5,Control,Day 5,27,0.35768257061646663
"Tj>HpoRNAi,HpoRNAi",5,Control,Sum,254,1.692434833113424
"Tj>HpoRNAi,Yki",5,Control,Day 1,0,-1.72652449530866
"Tj>HpoRNAi,Yki",5,Control,Day 2 ,0,-1.5120628178238074
"Tj>HpoRNAi,Yki",5,Control,Day 3,0,-2.6316762025212976
"Tj>HpoRNAi,Yki",5,Control,Day 4 ,0,-1.657034312216982
"Tj>HpoRNAi,Yki",5,Control,Day 5,0,-2.324936709007032
"Tj>HpoRNAi,Yki",5,Control,Sum,0,-6.7036285967852045
"Tj>HpoRNAi,YkiRNAi",5,Control,Day 1,0,-1.72652449530866
"Tj>HpoRNAi,YkiRNAi",5,Control,Day 2 ,0,-1.5120628178238074
"Tj>HpoRNAi,YkiRNAi",5,Control,Day 3,0,-2.6316762025212976
"Tj>HpoRNAi,YkiRNAi",5,Control,Day 4 ,0,-1.657034312216982
"Tj>HpoRNAi,YkiRNAi",5,Control,Day 5,0,-2.324936709007032
"Tj>HpoRNAi,YkiRNAi",5,Control,Sum,0,-6.7036285967852045
CG10067,6,FBgn0000044,Day 1,106,1.9463692255528204
CG10067,6,FBgn0000044,Day 2 ,55,-0.10018802899712485
CG10067,6,FBgn0000044,Day 3,28,0.34462275839778883
CG10067,6,FBgn0000044,Day 4 ,30,3.51545385997088
CG10067,6,FBgn0000044,Day 5,31,1.0922999890392042
CG10067,6,FBgn0000044,Sum,250,2.344667963980553
CG10072,6,FBgn0261445,Day 1,53,0.07077706274737529
CG10072,6,FBgn0261445,Day 2 ,68,0.5510341594841868
CG10072,6,FBgn0261445,Day 3,3,-1.3784910335911553
CG10072,6,FBgn0261445,Day 4 ,18,0.8454889030309712
CG10072,6,FBgn0261445,Day 5,11,-1.0494646953513924
CG10072,6,FBgn0261445,Sum,153,-0.3628652801398475
CG10117,6,FBgn0265974,Day 1,3,-1.698649505937007
CG10117,6,FBgn0265974,Day 2 ,12,-2.2542306524353095
CG10117,6,FBgn0265974,Day 3,2,-1.447415585270713
CG10117,6,FBgn0265974,Day 4 ,3,-2.4919672931439147
CG10117,6,FBgn0265974,Day 5,2,-2.013258803327161
CG10117,6,FBgn0265974,Sum,22,-4.019430795395234
CG10124,6,FBgn0035709,Day 1,134,2.9372481040160747
CG10124,6,FBgn0035709,Day 2 ,87,1.5028204349568728
CG10124,6,FBgn0035709,Day 3,57,2.343434757104964
CG10124,6,FBgn0035709,Day 4 ,37,5.072933418185826
CG10124,6,FBgn0035709,Day 5,30,0.9852117548196744
CG10124,6,FBgn0035709,Sum,345,4.996375780387131
CG10129,6,FBgn0002926,Day 1,80,1.0262674098369418
CG10129,6,FBgn0002926,Day 2 ,48,-0.45084613048706185
CG10129,6,FBgn0002926,Day 3,23,0.0
CG10129,6,FBgn0002926,Day 4 ,18,0.8454889030309712
CG10129,6,FBgn0002926,Day 5,31,1.0922999890392042
CG10129,6,FBgn0002926,Sum,200,0.9490322711349858
CG10491,6,FBgn0003984,Day 1,94,1.5217068490685688
CG10491,6,FBgn0003984,Day 2 ,97,2.0037605799424973
CG10491,6,FBgn0003984,Day 3,2,-1.447415585270713
CG10491,6,FBgn0003984,Day 4 ,18,0.8454889030309712
CG10491,6,FBgn0003984,Day 5,32,1.199388223258734
CG10491,6,FBgn0003984,Sum,243,2.1492789669821737
CG10601,6,FBgn0014343,Day 1,42,-0.3184967823631888
CG10601,6,FBgn0014343,Day 2 ,6,-2.554794739426684
CG10601,6,FBgn0014343,Day 3,0,-1.5852646886298285
CG10601,6,FBgn0014343,Day 4 ,0,-3.159458532378892
CG10601,6,FBgn0014343,Day 5,1,-2.120347037546691
CG10601,6,FBgn0014343,Sum,49,-3.2657875212586274
CG10610,6,FBgn0028436,Day 1,59,0.28310825098950115
CG10610,6,FBgn0028436,Day 2 ,69,0.6011281739827492
CG10610,6,FBgn0028436,Day 3,7,-1.1027928268729241
CG10610,6,FBgn0028436,Day 4 ,8,-1.3794818944189526
CG10610,6,FBgn0028436,Day 5,49,3.019888204990741
CG10610,6,FBgn0028436,Sum,192,0.725730560279695
CG10837,6,FBgn0020660,Day 1,137,3.0434136981371376
CG10837,6,FBgn0020660,Day 2 ,76,0.9517862754726861
CG10837,6,FBgn0020660,Day 3,40,1.171717378552482
CG10837,6,FBgn0020660,Day 4 ,36,4.850436338440835
CG10837,6,FBgn0020660,Day 5,6,-1.5849058664490416
CG10837,6,FBgn0020660,Sum,295,3.600740087541564
CG11062,6,FBgn0024913,Day 1,46,-0.17694265686843821
CG11062,6,FBgn0024913,Day 2 ,70,0.6512221884813116
CG11062,6,FBgn0024913,Day 3,38,1.0338682751933663
CG11062,6,FBgn0024913,Day 4 ,29,3.2929567802258877
CG11062,6,FBgn0024913,Day 5,27,0.6639470521610848
CG11062,6,FBgn0024913,Sum,210,1.2281594097040993
CG11086,6,FBgn0033153,Day 1,140,3.1495792922582004
CG11086,6,FBgn0033153,Day 2 ,107,2.5047007249281217
CG11086,6,FBgn0033153,Day 3,45,1.5163401369502707
CG11086,6,FBgn0033153,Day 4 ,37,5.072933418185826
CG11086,6,FBgn0033153,Day 5,10,-1.1565529295709223
CG11086,6,FBgn0033153,Sum,339,4.828899497245663
CG11217,6,FBgn0015614,Day 1,82,1.097044472584317
CG11217,6,FBgn0015614,Day 2 ,127,3.50658101489937
CG11217,6,FBgn0015614,Day 3,52,1.998811998707175
CG11217,6,FBgn0015614,Day 4 ,18,0.8454889030309712
CG11217,6,FBgn0015614,Day 5,29,0.8781235206001445
CG11217,6,FBgn0015614,Sum,308,3.9636053676814114
CG11495,6,FBgn0024194,Day 1,91,1.4155412549475057
CG11495,6,FBgn0024194,Day 2 ,64,0.350658101489937
CG11495,6,FBgn0024194,Day 3,23,0.0
CG11495,6,FBgn0024194,Day 4 ,14,-0.04449941594899832
CG11495,6,FBgn0024194,Day 5,8,-1.370729398009982
CG11495,6,FBgn0024194,Sum,200,0.9490322711349858
CG11518,6,FBgn0043900,Day 1,121,2.477197196158135
CG11518,6,FBgn0043900,Day 2 ,54,-0.1502820434956873
CG11518,6,FBgn0043900,Day 3,37,0.9649437235138086
CG11518,6,FBgn0043900,Day 4 ,14,-0.04449941594899832
CG11518,6,FBgn0043900,Day 5,22,0.12850588106343572
CG11518,6,FBgn0043900,Sum,248,2.2888425362667304
CG11614,6,FBgn0002945,Day 1,131,2.8310825098950114
CG11614,6,FBgn0002945,Day 2 ,78,1.051974304469811
CG11614,6,FBgn0002945,Day 3,41,1.2406419302320397
CG11614,6,FBgn0002945,Day 4 ,23,1.9579743017559332
CG11614,6,FBgn0002945,Day 5,60,4.19785878140557
CG11614,6,FBgn0002945,Sum,333,4.661423214104195
CG11709,6,FBgn0030310,Day 1,155,3.680407262863515
CG11709,6,FBgn0030310,Day 2 ,75,0.9016922609741237
CG11709,6,FBgn0030310,Day 3,45,1.5163401369502707
CG11709,6,FBgn0030310,Day 4 ,11,-0.7119906551839755
CG11709,6,FBgn0030310,Day 5,27,0.6639470521610848
CG11709,6,FBgn0030310,Sum,313,4.103168936965968
CG11895,6,FBgn0024836,Day 1,52,0.035388531373687644
CG11895,6,FBgn0024836,Day 2 ,97,2.0037605799424973
CG11895,6,FBgn0024836,Day 3,31,0.5513964134364621
CG11895,6,FBgn0024836,Day 4 ,29,3.2929567802258877
CG11895,6,FBgn0024836,Day 5,34,1.4135646916977938
CG11895,6,FBgn0024836,Sum,243,2.1492789669821737
CG11942,6,FBgn0031074,Day 1,129,2.7603054471476365
CG11942,6,FBgn0031074,Day 2 ,74,0.8515982464755613
CG11942,6,FBgn0031074,Day 3,24,0.06892455167955776
CG11942,6,FBgn0031074,Day 4 ,1,-2.9369614526338994
CG11942,6,FBgn0031074,Day 5,11,-1.0494646953513924
CG11942,6,FBgn0031074,Sum,239,2.0376281115545285
CG12147,6,FBgn0037325,Day 1,169,4.175846702095142
CG12147,6,FBgn0037325,Day 2 ,83,1.3024443769626233
CG12147,6,FBgn0037325,Day 3,74,3.5151521356574458
CG12147,6,FBgn0037325,Day 4 ,22,1.735477222010941
CG12147,6,FBgn0037325,Day 5,15,-0.621111758473273
CG12147,6,FBgn0037325,Sum,363,5.498804629811535
CG12227,6,FBgn0034863,Day 1,126,2.654139853026573
CG12227,6,FBgn0034863,Day 2 ,32,-1.2523503624640608
CG12227,6,FBgn0034863,Day 3,55,2.2055856537458483
CG12227,6,FBgn0034863,Day 4 ,37,5.072933418185826
CG12227,6,FBgn0034863,Day 5,18,-0.29984705581468357
CG12227,6,FBgn0034863,Sum,268,2.8470968134049572
CG12244,6,FBgn0261524,Day 1,144,3.2911334177529508
CG12244,6,FBgn0261524,Day 2 ,76,0.9517862754726861
CG12244,6,FBgn0261524,Day 3,49,1.792038343668502
CG12244,6,FBgn0261524,Day 4 ,26,2.6254655409909105
CG12244,6,FBgn0261524,Day 5,22,0.12850588106343572
CG12244,6,FBgn0261524,Sum,317,4.214819792393613
CG12283,6,FBgn0015399,Day 1,121,2.477197196158135
CG12283,6,FBgn0015399,Day 2 ,49,-0.4007521159884994
CG12283,6,FBgn0015399,Day 3,5,-1.2406419302320397
CG12283,6,FBgn0015399,Day 4 ,2,-2.714464372888907
CG12283,6,FBgn0015399,Day 5,38,1.841917628575913
CG12283,6,FBgn0015399,Sum,215,1.367722978988656
CG12443,6,FBgn0033652,Day 1,95,1.5570953804422563
CG12443,6,FBgn0033652,Day 2 ,34,-1.152162333466936
CG12443,6,FBgn0033652,Day 3,48,1.723113791988944
CG12443,6,FBgn0033652,Day 4 ,16,0.40049474354098646
CG12443,6,FBgn0033652,Day 5,3,-1.906170569107631
CG12443,6,FBgn0033652,Sum,196,0.8373814157073404
CG12530,6,FBgn0010341,Day 1,0,-1.8048151000580699
CG12530,6,FBgn0010341,Day 2 ,0,-2.8553588264180583
CG12530,6,FBgn0010341,Day 3,0,-1.5852646886298285
CG12530,6,FBgn0010341,Day 4 ,0,-3.159458532378892
CG12530,6,FBgn0010341,Day 5,0,-2.2274352717662205
CG12530,6,FBgn0010341,Sum,0,-4.633510500247284
CG1258,6,FBgn0011692,Day 1,0,-1.8048151000580699
CG1258,6,FBgn0011692,Day 2 ,0,-2.8553588264180583
CG1258,6,FBgn0011692,Day 3,0,-1.5852646886298285
CG1258,6,FBgn0011692,Day 4 ,0,-3.159458532378892
CG1258,6,FBgn0011692,Day 5,0,-2.2274352717662205
CG1258,6,FBgn0011692,Sum,0,-4.633510500247284
CG13030,6,FBgn0259794,Day 1,108,2.0171462883001956
CG13030,6,FBgn0259794,Day 2 ,66,0.45084613048706185
CG13030,6,FBgn0259794,Day 3,4,-1.3095664819115975
CG13030,6,FBgn0259794,Day 4 ,43,6.407915896655781
CG13030,6,FBgn0259794,Day 5,23,0.23559411528296556
CG13030,6,FBgn0259794,Sum,244,2.177191680839085
CG13139,6,FBgn0032230,Day 1,87,1.2739871294527552
CG13139,6,FBgn0032230,Day 2 ,50,-0.350658101489937
CG13139,6,FBgn0032230,Day 3,27,0.27569820671823103
CG13139,6,FBgn0032230,Day 4 ,3,-2.4919672931439147
CG13139,6,FBgn0032230,Day 5,49,3.019888204990741
CG13139,6,FBgn0032230,Sum,216,1.3956356928455673
CG13194,6,FBgn0033649,Day 1,7,-1.5570953804422563
CG13194,6,FBgn0033649,Day 2 ,13,-2.204136637936747
CG13194,6,FBgn0033649,Day 3,3,-1.3784910335911553
CG13194,6,FBgn0033649,Day 4 ,0,-3.159458532378892
CG13194,6,FBgn0033649,Day 5,0,-2.2274352717662205
CG13194,6,FBgn0033649,Sum,23,-3.9915180815383224
CG13591,6,FBgn0015300,Day 1,64,0.4600509078579394
CG13591,6,FBgn0015300,Day 2 ,40,-0.8515982464755613
CG13591,6,FBgn0015300,Day 3,37,0.9649437235138086
CG13591,6,FBgn0015300,Day 4 ,23,1.9579743017559332
CG13591,6,FBgn0015300,Day 5,14,-0.7281999926928029
CG13591,6,FBgn0015300,Sum,178,0.3349525662829362
CG14059,6,FBgn0036690,Day 1,48,-0.10616559412106294
CG14059,6,FBgn0036690,Day 2 ,71,0.701316202979874
CG14059,6,FBgn0036690,Day 3,15,-0.5513964134364621
CG14059,6,FBgn0036690,Day 4 ,2,-2.714464372888907
CG14059,6,FBgn0036690,Day 5,1,-2.120347037546691
CG14059,6,FBgn0036690,Sum,137,-0.8094687018504291
CG14225,6,FBgn0031055,Day 1,13,-1.3447641922001305
CG14225,6,FBgn0031055,Day 2 ,70,0.6512221884813116
CG14225,6,FBgn0031055,Day 3,56,2.2745102054254063
CG14225,6,FBgn0031055,Day 4 ,30,3.51545385997088
CG14225,6,FBgn0031055,Day 5,20,-0.08567058737562394
CG14225,6,FBgn0031055,Sum,189,0.641992418708961
CG1442,6,FBgn0039622,Day 1,104,1.8755921628054453
CG1442,6,FBgn0039622,Day 2 ,63,0.3005640869913746
CG1442,6,FBgn0039622,Day 3,2,-1.447415585270713
CG1442,6,FBgn0039622,Day 4 ,2,-2.714464372888907
CG1442,6,FBgn0039622,Day 5,0,-2.2274352717662205
CG1442,6,FBgn0039622,Sum,171,0.13956356928455674
CG14622,6,FBgn0025641,Day 1,114,2.2294774765423218
CG14622,6,FBgn0025641,Day 2 ,4,-2.654982768423809
CG14622,6,FBgn0025641,Day 3,59,2.4812838604640794
CG14622,6,FBgn0025641,Day 4 ,25,2.402968461245918
CG14622,6,FBgn0025641,Day 5,35,1.5206529259173236
CG14622,6,FBgn0025641,Sum,237,1.9818026838407057
CG1475,6,FBgn0037351,Day 1,0,-1.8048151000580699
CG1475,6,FBgn0037351,Day 2 ,0,-2.8553588264180583
CG1475,6,FBgn0037351,Day 3,0,-1.5852646886298285
CG1475,6,FBgn0037351,Day 4 ,0,-3.159458532378892
CG1475,6,FBgn0037351,Day 5,0,-2.2274352717662205
CG1475,6,FBgn0037351,Sum,0,-4.633510500247284
CG14821,6,FBgn0035719,Day 1,199,5.237502643305771
CG14821,6,FBgn0035719,Day 2 ,26,-1.5529144494554352
CG14821,6,FBgn0035719,Day 3,53,2.0677365503867327
CG14821,6,FBgn0035719,Day 4 ,27,2.847962620735903
CG14821,6,FBgn0035719,Day 5,23,0.23559411528296556
CG14821,6,FBgn0035719,Sum,328,4.521859644819638
CG1490,6,FBgn0030366,Day 1,53,0.07077706274737529
CG1490,6,FBgn0030366,Day 2 ,51,-0.3005640869913746
CG1490,6,FBgn0030366,Day 3,26,0.2067736550386733
CG1490,6,FBgn0030366,Day 4 ,23,1.9579743017559332
CG1490,6,FBgn0030366,Day 5,8,-1.370729398009982
CG1490,6,FBgn0030366,Sum,161,-0.13956356928455674
CG14928,6,FBgn0032362,Day 1,115,2.2648660079160092
CG14928,6,FBgn0032362,Day 2 ,83,1.3024443769626233
CG14928,6,FBgn0032362,Day 3,43,1.3784910335911553
CG14928,6,FBgn0032362,Day 4 ,17,0.6229918232859789
CG14928,6,FBgn0032362,Day 5,40,2.056094097014973
CG14928,6,FBgn0032362,Sum,298,3.684478229112298
CG15110,6,FBgn0027535,Day 1,77,0.9201018157158788
CG15110,6,FBgn0027535,Day 2 ,61,0.2003760579942497
CG15110,6,FBgn0027535,Day 3,46,1.5852646886298285
CG15110,6,FBgn0027535,Day 4 ,11,-0.7119906551839755
CG15110,6,FBgn0027535,Day 5,16,-0.5140235242537432
CG15110,6,FBgn0027535,Sum,211,1.2560721235610106
CG15154,6,FBgn0041184,Day 1,30,-0.7431591588474405
CG15154,6,FBgn0041184,Day 2 ,27,-1.5028204349568728
CG15154,6,FBgn0041184,Day 3,18,-0.34462275839778883
CG15154,6,FBgn0041184,Day 4 ,49,7.742898375125734
CG15154,6,FBgn0041184,Day 5,14,-0.7281999926928029
CG15154,6,FBgn0041184,Sum,138,-0.7815559879935177
CG15400,6,FBgn0031463,Day 1,62,0.38927384511056407
CG15400,6,FBgn0031463,Day 2 ,72,0.7514102174784364
CG15400,6,FBgn0031463,Day 3,35,0.8270946201546931
CG15400,6,FBgn0031463,Day 4 ,26,2.6254655409909105
CG15400,6,FBgn0031463,Day 5,16,-0.5140235242537432
CG15400,6,FBgn0031463,Sum,211,1.2560721235610106
CG15667,6,FBgn0026369,Day 1,99,1.698649505937007
CG15667,6,FBgn0026369,Day 2 ,5,-2.6048887539252465
CG15667,6,FBgn0026369,Day 3,33,0.6892455167955777
CG15667,6,FBgn0026369,Day 4 ,6,-1.8244760539089375
CG15667,6,FBgn0026369,Day 5,11,-1.0494646953513924
CG15667,6,FBgn0026369,Sum,154,-0.3349525662829362
CG16844,6,FBgn0040736,Day 1,160,3.8573499197319534
CG16844,6,FBgn0040736,Day 2 ,69,0.6011281739827492
CG16844,6,FBgn0040736,Day 3,59,2.4812838604640794
CG16844,6,FBgn0040736,Day 4 ,23,1.9579743017559332
CG16844,6,FBgn0040736,Day 5,29,0.8781235206001445
CG16844,6,FBgn0040736,Sum,340,4.856812211102574
CG17051,6,FBgn0015379,Day 1,121,2.477197196158135
CG17051,6,FBgn0015379,Day 2 ,68,0.5510341594841868
CG17051,6,FBgn0015379,Day 3,51,1.9298874470276173
CG17051,6,FBgn0015379,Day 4 ,36,4.850436338440835
CG17051,6,FBgn0015379,Day 5,1,-2.120347037546691
CG17051,6,FBgn0015379,Sum,277,3.0983112381171596
CG17090,6,FBgn0035142,Day 1,48,-0.10616559412106294
CG17090,6,FBgn0035142,Day 2 ,56,-0.05009401449856243
CG17090,6,FBgn0035142,Day 3,30,0.4824718617569043
CG17090,6,FBgn0035142,Day 4 ,7,-1.601978974163945
CG17090,6,FBgn0035142,Day 5,65,4.733299952503219
CG17090,6,FBgn0035142,Sum,206,1.116508554276454
CG17291,6,FBgn0260439,Day 1,109,2.0525348196738835
CG17291,6,FBgn0260439,Day 2 ,61,0.2003760579942497
CG17291,6,FBgn0260439,Day 3,52,1.998811998707175
CG17291,6,FBgn0260439,Day 4 ,30,3.51545385997088
CG17291,6,FBgn0260439,Day 5,36,1.6277411601368532
CG17291,6,FBgn0260439,Sum,288,3.405351090543184
CG17520,6,FBgn0264492,Day 1,0,-1.8048151000580699
CG17520,6,FBgn0264492,Day 2 ,0,-2.8553588264180583
CG17520,6,FBgn0264492,Day 3,0,-1.5852646886298285
CG17520,6,FBgn0264492,Day 4 ,0,-3.159458532378892
CG17520,6,FBgn0264492,Day 5,0,-2.2274352717662205
CG17520,6,FBgn0264492,Sum,0,-4.633510500247284
CG17725,6,FBgn0003067,Day 1,75,0.8493247529685035
CG17725,6,FBgn0003067,Day 2 ,70,0.6512221884813116
CG17725,6,FBgn0003067,Day 3,26,0.2067736550386733
CG17725,6,FBgn0003067,Day 4 ,22,1.735477222010941
CG17725,6,FBgn0003067,Day 5,3,-1.906170569107631
CG17725,6,FBgn0003067,Sum,196,0.8373814157073404
CG1857,6,FBgn0002930,Day 1,152,3.5742416687424523
CG1857,6,FBgn0002930,Day 2 ,66,0.45084613048706185
CG1857,6,FBgn0002930,Day 3,1,-1.5163401369502707
CG1857,6,FBgn0002930,Day 4 ,51,8.18789253461572
CG1857,6,FBgn0002930,Day 5,3,-1.906170569107631
CG1857,6,FBgn0002930,Sum,273,2.986660382689514
CG1921,6,FBgn0014388,Day 1,81,1.0616559412106295
CG1921,6,FBgn0014388,Day 2 ,55,-0.10018802899712485
CG1921,6,FBgn0014388,Day 3,34,0.7581700684751354
CG1921,6,FBgn0014388,Day 4 ,28,3.070459700480895
CG1921,6,FBgn0014388,Day 5,12,-0.9423764611318626
CG1921,6,FBgn0014388,Sum,210,1.2281594097040993
CG30476,6,FBgn0050476,Day 1,108,2.0171462883001956
CG30476,6,FBgn0050476,Day 2 ,71,0.701316202979874
CG30476,6,FBgn0050476,Day 3,26,0.2067736550386733
CG30476,6,FBgn0050476,Day 4 ,38,5.295430497930819
CG30476,6,FBgn0050476,Day 5,23,0.23559411528296556
CG30476,6,FBgn0050476,Sum,266,2.7912713856911346
CG30498,6,FBgn0004132,Day 1,103,1.8402036314317576
CG30498,6,FBgn0004132,Day 2 ,76,0.9517862754726861
CG30498,6,FBgn0004132,Day 3,22,-0.06892455167955776
CG30498,6,FBgn0004132,Day 4 ,31,3.7379509397158723
CG30498,6,FBgn0004132,Day 5,16,-0.5140235242537432
CG30498,6,FBgn0004132,Sum,248,2.2888425362667304
CG31003,6,FBgn0046332,Day 1,87,1.2739871294527552
CG31003,6,FBgn0046332,Day 2 ,20,-1.8534785364468098
CG31003,6,FBgn0046332,Day 3,61,2.619132963823195
CG31003,6,FBgn0046332,Day 4 ,29,3.2929567802258877
CG31003,6,FBgn0046332,Day 5,17,-0.4069352900342134
CG31003,6,FBgn0046332,Sum,214,1.3398102651317447
CG31317,6,FBgn0020299,Day 1,29,-0.7785476902211281
CG31317,6,FBgn0020299,Day 2 ,98,2.0538545944410598
CG31317,6,FBgn0020299,Day 3,28,0.34462275839778883
CG31317,6,FBgn0020299,Day 4 ,24,2.180471381500926
CG31317,6,FBgn0020299,Day 5,29,0.8781235206001445
CG31317,6,FBgn0020299,Sum,208,1.1723339819902765
CG32179,6,FBgn0052179,Day 1,44,-0.24771971961581352
CG32179,6,FBgn0052179,Day 2 ,36,-1.051974304469811
CG32179,6,FBgn0052179,Day 3,21,-0.13784910335911552
CG32179,6,FBgn0052179,Day 4 ,3,-2.4919672931439147
CG32179,6,FBgn0052179,Day 5,43,2.377358799673562
CG32179,6,FBgn0052179,Sum,147,-0.5303415632813155
CG32796,6,FBgn0040388,Day 1,92,1.4509297863211934
CG32796,6,FBgn0040388,Day 2 ,68,0.5510341594841868
CG32796,6,FBgn0040388,Day 3,19,-0.27569820671823103
CG32796,6,FBgn0040388,Day 4 ,6,-1.8244760539089375
CG32796,6,FBgn0040388,Day 5,21,0.021417646843905888
CG32796,6,FBgn0040388,Sum,206,1.116508554276454
CG33166,6,FBgn0020248,Day 1,152,3.5742416687424523
CG33166,6,FBgn0020248,Day 2 ,84,1.3525383914611857
CG33166,6,FBgn0020248,Day 3,26,0.2067736550386733
CG33166,6,FBgn0020248,Day 4 ,31,3.7379509397158723
CG33166,6,FBgn0020248,Day 5,22,0.12850588106343572
CG33166,6,FBgn0020248,Sum,315,4.15899436467979
CG33198,6,FBgn0053198,Day 1,73,0.7785476902211281
CG33198,6,FBgn0053198,Day 2 ,56,-0.05009401449856243
CG33198,6,FBgn0053198,Day 3,31,0.5513964134364621
CG33198,6,FBgn0053198,Day 4 ,17,0.6229918232859789
CG33198,6,FBgn0053198,Day 5,24,0.3426823495024954
CG33198,6,FBgn0053198,Sum,201,0.9769449849918971
CG33207,6,FBgn0053207,Day 1,56,0.17694265686843821
CG33207,6,FBgn0053207,Day 2 ,61,0.2003760579942497
CG33207,6,FBgn0053207,Day 3,36,0.896019171834251
CG33207,6,FBgn0053207,Day 4 ,24,2.180471381500926
CG33207,6,FBgn0053207,Day 5,1,-2.120347037546691
CG33207,6,FBgn0053207,Sum,178,0.3349525662829362
CG34378,6,FBgn0085407,Day 1,43,-0.28310825098950115
CG34378,6,FBgn0085407,Day 2 ,48,-0.45084613048706185
CG34378,6,FBgn0085407,Day 3,39,1.1027928268729241
CG34378,6,FBgn0085407,Day 4 ,17,0.6229918232859789
CG34378,6,FBgn0085407,Day 5,8,-1.370729398009982
CG34378,6,FBgn0085407,Sum,155,-0.30703985242602483
CG3715,6,FBgn0015296,Day 1,179,4.5297320158320185
CG3715,6,FBgn0015296,Day 2 ,71,0.701316202979874
CG3715,6,FBgn0015296,Day 3,50,1.8609628953480595
CG3715,6,FBgn0015296,Day 4 ,35,4.627939258695842
CG3715,6,FBgn0015296,Day 5,9,-1.263641163790452
CG3715,6,FBgn0015296,Sum,344,4.968463066530219
CG42236,6,FBgn0262114,Day 1,72,0.7431591588474405
CG42236,6,FBgn0262114,Day 2 ,38,-0.9517862754726861
CG42236,6,FBgn0262114,Day 3,3,-1.3784910335911553
CG42236,6,FBgn0262114,Day 4 ,24,2.180471381500926
CG42236,6,FBgn0262114,Day 5,20,-0.08567058737562394
CG42236,6,FBgn0262114,Sum,157,-0.2512144247122021
CG42318,6,FBgn0260941,Day 1,68,0.60160503335269
CG42318,6,FBgn0260941,Day 2 ,68,0.5510341594841868
CG42318,6,FBgn0260941,Day 3,38,1.0338682751933663
CG42318,6,FBgn0260941,Day 4 ,21,1.5129801422659483
CG42318,6,FBgn0260941,Day 5,23,0.23559411528296556
CG42318,6,FBgn0260941,Sum,218,1.45146112055939
CG43140,6,FBgn0262614,Day 1,154,3.6450187314898272
CG43140,6,FBgn0262614,Day 2 ,49,-0.4007521159884994
CG43140,6,FBgn0262614,Day 3,49,1.792038343668502
CG43140,6,FBgn0262614,Day 4 ,19,1.0679859827759637
CG43140,6,FBgn0262614,Day 5,35,1.5206529259173236
CG43140,6,FBgn0262614,Sum,306,3.9077799399675883
CG4451,6,FBgn0038755,Day 1,148,3.4326875432477015
CG4451,6,FBgn0038755,Day 2 ,77,1.0018802899712487
CG4451,6,FBgn0038755,Day 3,34,0.7581700684751354
CG4451,6,FBgn0038755,Day 4 ,32,3.960448019460865
CG4451,6,FBgn0038755,Day 5,23,0.23559411528296556
CG4451,6,FBgn0038755,Sum,314,4.131081650822879
CG4626,6,FBgn0027342,Day 1,110,2.087923351047571
CG4626,6,FBgn0027342,Day 2 ,5,-2.6048887539252465
CG4626,6,FBgn0027342,Day 3,70,3.2394539289392146
CG4626,6,FBgn0027342,Day 4 ,11,-0.7119906551839755
CG4626,6,FBgn0027342,Day 5,2,-2.013258803327161
CG4626,6,FBgn0027342,Sum,198,0.8932068434211631
CG4722,6,FBgn0000180,Day 1,59,0.28310825098950115
CG4722,6,FBgn0000180,Day 2 ,62,0.25047007249281217
CG4722,6,FBgn0000180,Day 3,14,-0.6203209651160199
CG4722,6,FBgn0000180,Day 4 ,16,0.40049474354098646
CG4722,6,FBgn0000180,Day 5,40,2.056094097014973
CG4722,6,FBgn0000180,Sum,191,0.6978178464227837
CG4971,6,FBgn0031903,Day 1,76,0.8847132843421911
CG4971,6,FBgn0031903,Day 2 ,82,1.2523503624640608
CG4971,6,FBgn0031903,Day 3,34,0.7581700684751354
CG4971,6,FBgn0031903,Day 4 ,3,-2.4919672931439147
CG4971,6,FBgn0031903,Day 5,45,2.591535268112622
CG4971,6,FBgn0031903,Sum,240,2.0655408254114396
CG5212,6,FBgn0025574,Day 1,88,1.3093756608264429
CG5212,6,FBgn0025574,Day 2 ,45,-0.6011281739827492
CG5212,6,FBgn0025574,Day 3,14,-0.6203209651160199
CG5212,6,FBgn0025574,Day 4 ,1,-2.9369614526338994
CG5212,6,FBgn0025574,Day 5,33,1.306476457478264
CG5212,6,FBgn0025574,Sum,181,0.4186907078536702
