Gene,Batch,FbID,Condition,Count,Z
CG12244,4,FBgn0261524,Day 1,137,1.2430061856975627
CG12244,4,FBgn0261524,Day 2 ,50,-1.0020470850492695
CG12244,4,FBgn0261524,Day 3,34,-0.8591792457793384
CG12244,4,FBgn0261524,Day 4 ,41,1.5389253871474762
CG12244,4,FBgn0261524,Day 5,19,-1.5443746850106885
CG12244,4,FBgn0261524,Sum,281,1.027113383707957
CG12283,4,FBgn0015399,Day 1,117,0.8286707904650418
CG12283,4,FBgn0015399,Day 2 ,76,0.486708584166788
CG12283,4,FBgn0015399,Day 3,55,2.0276630200392387
CG12283,4,FBgn0015399,Day 4 ,29,0.7446413163616821
CG12283,4,FBgn0015399,Day 5,42,0.6756639246921762
CG12283,4,FBgn0015399,Sum,319,1.9243618568321492
CG12530,4,FBgn0010341,Day 1,0,-1.5951912716452055
CG12530,4,FBgn0010341,Day 2 ,0,-3.865038756618611
CG12530,4,FBgn0010341,Day 3,0,-5.533114342818939
CG12530,4,FBgn0010341,Day 4 ,0,-1.1748785213706538
CG12530,4,FBgn0010341,Day 5,0,-3.378319623460881
CG12530,4,FBgn0010341,Sum,0,-5.607802957026202
CG1258,4,FBgn0011692,Day 1,0,-1.5951912716452055
CG1258,4,FBgn0011692,Day 2 ,1,-3.807778923187224
CG1258,4,FBgn0011692,Day 3,0,-5.533114342818939
CG1258,4,FBgn0011692,Day 4 ,0,-1.1748785213706538
CG1258,4,FBgn0011692,Day 5,0,-3.378319623460881
CG1258,4,FBgn0011692,Sum,1,-5.584191155101881
CG12676,4,FBgn0000547,Day 1,33,-0.9115378695115459
CG12676,4,FBgn0000547,Day 2 ,31,-2.0899839202456194
CG12676,4,FBgn0000547,Day 3,31,-1.2715852837534207
CG12676,4,FBgn0000547,Day 4 ,30,0.8108316555938316
CG12676,4,FBgn0000547,Day 5,33,-0.19304683562633607
CG12676,4,FBgn0000547,Sum,158,-1.8771382529835077
CG13194,4,FBgn0033649,Day 1,0,-1.5951912716452055
CG13194,4,FBgn0033649,Day 2 ,0,-3.865038756618611
CG13194,4,FBgn0033649,Day 3,0,-5.533114342818939
CG13194,4,FBgn0033649,Day 4 ,0,-1.1748785213706538
CG13194,4,FBgn0033649,Day 5,0,-3.378319623460881
CG13194,4,FBgn0033649,Sum,0,-5.607802957026202
CG14026,4,FBgn0003716,Day 1,112,0.7250869416569116
CG14026,4,FBgn0003716,Day 2 ,65,-0.14314958357846708
CG14026,4,FBgn0003716,Day 3,40,-0.034367169831173536
CG14026,4,FBgn0003716,Day 4 ,26,0.5460702986652335
CG14026,4,FBgn0003716,Day 5,26,-0.8687107603185122
CG14026,4,FBgn0003716,Sum,269,0.7437717606161068
CG14228,4,FBgn0086384,Day 1,104,0.5593527835639032
CG14228,4,FBgn0086384,Day 2 ,44,-1.3456060856375904
CG14228,4,FBgn0086384,Day 3,33,-0.9966479251040326
CG14228,4,FBgn0086384,Day 4 ,30,0.8108316555938316
CG14228,4,FBgn0086384,Day 5,22,-1.2548044315711844
CG14228,4,FBgn0086384,Sum,233,-0.10625310865944383
CG14821,4,FBgn0035719,Day 1,125,0.9944049485580502
CG14821,4,FBgn0035719,Day 2 ,54,-0.7730077513237221
CG14821,4,FBgn0035719,Day 3,39,-0.17183584915586766
CG14821,4,FBgn0035719,Day 4 ,27,0.612260637897383
CG14821,4,FBgn0035719,Day 5,34,-0.09652341781316803
CG14821,4,FBgn0035719,Sum,279,0.9798897798593152
CG15110,4,FBgn0027535,Day 1,94,0.35218508594764275
CG15110,4,FBgn0027535,Day 2 ,126,3.3497002557361295
CG15110,4,FBgn0027535,Day 3,44,0.5155075474676031
CG15110,4,FBgn0027535,Day 4 ,21,0.21511860250448592
CG15110,4,FBgn0027535,Day 5,14,-2.0269917740765284
CG15110,4,FBgn0027535,Sum,299,1.4521258183457324
CG15224,4,FBgn0000259,Day 1,1,-1.5744745018835793
CG15224,4,FBgn0000259,Day 2 ,4,-3.6359994228930637
CG15224,4,FBgn0000259,Day 3,3,-5.1207083048448565
CG15224,4,FBgn0000259,Day 4 ,4,-0.9101171644420558
CG15224,4,FBgn0000259,Day 5,2,-3.185272787834545
CG15224,4,FBgn0000259,Sum,14,-5.2772377300857105
CG15319,4,FBgn0261617,Day 1,0,-1.5951912716452055
CG15319,4,FBgn0261617,Day 2 ,0,-3.865038756618611
CG15319,4,FBgn0261617,Day 3,0,-5.533114342818939
CG15319,4,FBgn0261617,Day 4 ,0,-1.1748785213706538
CG15319,4,FBgn0261617,Day 5,0,-3.378319623460881
CG15319,4,FBgn0261617,Sum,0,-5.607802957026202
CG15400,4,FBgn0031463,Day 1,136,1.2222894159359365
CG15400,4,FBgn0031463,Day 2 ,55,-0.7157479178923354
CG15400,4,FBgn0031463,Day 3,43,0.3780388681429089
CG15400,4,FBgn0031463,Day 4 ,31,0.8770219948259811
CG15400,4,FBgn0031463,Day 5,31,-0.38609367125267213
CG15400,4,FBgn0031463,Sum,296,1.3812904125727699
CG15800,4,FBgn0034904,Day 1,105,0.5800695533255292
CG15800,4,FBgn0034904,Day 2 ,48,-1.1165667519120432
CG15800,4,FBgn0034904,Day 3,30,-1.409053963078115
CG15800,4,FBgn0034904,Day 4 ,45,1.8036867440760744
CG15800,4,FBgn0034904,Day 5,44,0.8687107603185122
CG15800,4,FBgn0034904,Sum,272,0.8146071663890694
CG17520,4,FBgn0264492,Day 1,0,-1.5951912716452055
CG17520,4,FBgn0264492,Day 2 ,0,-3.865038756618611
CG17520,4,FBgn0264492,Day 3,1,-5.395645663494245
CG17520,4,FBgn0264492,Day 4 ,0,-1.1748785213706538
CG17520,4,FBgn0264492,Day 5,0,-3.378319623460881
CG17520,4,FBgn0264492,Sum,1,-5.584191155101881
CG17941,4,FBgn0284247,Day 1,77,0.0
CG17941,4,FBgn0284247,Day 2 ,88,1.17382658534343
CG17941,4,FBgn0284247,Day 3,57,2.302600378688627
CG17941,4,FBgn0284247,Day 4 ,26,0.5460702986652335
CG17941,4,FBgn0284247,Day 5,43,0.7721873425053443
CG17941,4,FBgn0284247,Sum,291,1.2632314029511655
CG17998,4,FBgn0261988,Day 1,6,-1.470890653075449
CG17998,4,FBgn0261988,Day 2 ,0,-3.865038756618611
CG17998,4,FBgn0261988,Day 3,0,-5.533114342818939
CG17998,4,FBgn0261988,Day 4 ,0,-1.1748785213706538
CG17998,4,FBgn0261988,Day 5,2,-3.185272787834545
CG17998,4,FBgn0261988,Sum,8,-5.418908541631636
CG18069,4,FBgn0264607,Day 1,146,1.4294571135521972
CG18069,4,FBgn0264607,Day 2 ,74,0.3721889173040144
CG18069,4,FBgn0264607,Day 3,51,1.4777883027404621
CG18069,4,FBgn0264607,Day 4 ,41,1.5389253871474762
CG18069,4,FBgn0264607,Day 5,34,-0.09652341781316803
CG18069,4,FBgn0264607,Sum,346,2.5618805087888123
CG1857,4,FBgn0002930,Day 1,1,-1.5744745018835793
CG1857,4,FBgn0002930,Day 2 ,87,1.1165667519120432
CG1857,4,FBgn0002930,Day 3,96,7.663878872351699
CG1857,4,FBgn0002930,Day 4 ,1,-1.1086881821385044
CG1857,4,FBgn0002930,Day 5,20,-1.4478512671975203
CG1857,4,FBgn0002930,Sum,205,-0.7673835625404276
CG30476,4,FBgn0050476,Day 1,125,0.9944049485580502
CG30476,4,FBgn0050476,Day 2 ,84,0.9447872516178827
CG30476,4,FBgn0050476,Day 3,28,-1.6839913217275033
CG30476,4,FBgn0050476,Day 4 ,29,0.7446413163616821
CG30476,4,FBgn0050476,Day 5,34,-0.09652341781316803
CG30476,4,FBgn0050476,Sum,300,1.4757376202700532
CG30498,4,FBgn0004132,Day 1,68,-0.1864509278546344
CG30498,4,FBgn0004132,Day 2 ,12,-3.177920755441969
CG30498,4,FBgn0004132,Day 3,34,-0.8591792457793384
CG30498,4,FBgn0004132,Day 4 ,30,0.8108316555938316
CG30498,4,FBgn0004132,Day 5,19,-1.5443746850106885
CG30498,4,FBgn0004132,Sum,163,-1.7590792433619034
CG3096,4,FBgn0000216,Day 1,76,-0.020716769761626046
CG3096,4,FBgn0000216,Day 2 ,68,0.028629916715693413
CG3096,4,FBgn0000216,Day 3,2,-5.258176984169551
CG3096,4,FBgn0000216,Day 4 ,31,0.8770219948259811
CG3096,4,FBgn0000216,Day 5,13,-2.123515191889697
CG3096,4,FBgn0000216,Sum,190,-1.1215605914052404
CG31317,4,FBgn0020299,Day 1,89,0.24860123713951254
CG31317,4,FBgn0020299,Day 2 ,92,1.4028659190689772
CG31317,4,FBgn0020299,Day 3,32,-1.1341166044287267
CG31317,4,FBgn0020299,Day 4 ,28,0.6784509771295325
CG31317,4,FBgn0020299,Day 5,24,-1.0617575959448484
CG31317,4,FBgn0020299,Sum,265,0.6493245529188234
CG31431,4,FBgn0051431,Day 1,67,-0.20716769761626044
CG31431,4,FBgn0051431,Day 2 ,114,2.6625822545594873
CG31431,4,FBgn0051431,Day 3,44,0.5155075474676031
CG31431,4,FBgn0051431,Day 4 ,27,0.612260637897383
CG31431,4,FBgn0051431,Day 5,29,-0.5791405068790082
CG31431,4,FBgn0051431,Sum,281,1.027113383707957
CG31695,4,FBgn0005590,Day 1,69,-0.16573415809300837
CG31695,4,FBgn0005590,Day 2 ,71,0.2004094170098539
CG31695,4,FBgn0005590,Day 3,38,-0.30930452848056184
CG31695,4,FBgn0005590,Day 4 ,26,0.5460702986652335
CG31695,4,FBgn0005590,Day 5,1,-3.281796205647713
CG31695,4,FBgn0005590,Sum,205,-0.7673835625404276
CG32717,4,FBgn0261873,Day 1,153,1.5744745018835793
CG32717,4,FBgn0261873,Day 2 ,36,-1.803684753088685
CG32717,4,FBgn0261873,Day 3,23,-2.371334718350974
CG32717,4,FBgn0261873,Day 4 ,48,2.002257761772523
CG32717,4,FBgn0261873,Day 5,12,-2.220038609702865
CG32717,4,FBgn0261873,Sum,272,0.8146071663890694
CG33100,4,FBgn0053100,Day 1,49,-0.5800695533255292
CG33100,4,FBgn0053100,Day 2 ,66,-0.08588975014708024
CG33100,4,FBgn0053100,Day 3,58,2.440069058013321
CG33100,4,FBgn0053100,Day 4 ,25,0.479879959433084
CG33100,4,FBgn0053100,Day 5,38,0.2895702534395041
CG33100,4,FBgn0053100,Sum,236,-0.03541770288648127
CG34389,4,FBgn0285955,Day 1,179,2.1131105156858565
CG34389,4,FBgn0285955,Day 2 ,57,-0.6012282510295617
CG34389,4,FBgn0285955,Day 3,21,-2.6462720770003623
CG34389,4,FBgn0285955,Day 4 ,35,1.1417833517545792
CG34389,4,FBgn0285955,Day 5,43,0.7721873425053443
CG34389,4,FBgn0285955,Sum,335,2.3021506876212827
CG3936,4,FBgn0004647,Day 1,0,-1.5951912716452055
CG3936,4,FBgn0004647,Day 2 ,0,-3.865038756618611
CG3936,4,FBgn0004647,Day 3,0,-5.533114342818939
CG3936,4,FBgn0004647,Day 4 ,0,-1.1748785213706538
CG3936,4,FBgn0004647,Day 5,0,-3.378319623460881
CG3936,4,FBgn0004647,Sum,0,-5.607802957026202
CG3938,4,FBgn0010382,Day 1,134,1.1808558764126846
CG3938,4,FBgn0010382,Day 2 ,91,1.3456060856375904
CG3938,4,FBgn0010382,Day 3,42,0.24057018881821474
CG3938,4,FBgn0010382,Day 4 ,25,0.479879959433084
CG3938,4,FBgn0010382,Day 5,35,0.0
CG3938,4,FBgn0010382,Sum,327,2.113256272226716
CG42312,4,FBgn0259212,Day 1,69,-0.16573415809300837
CG42312,4,FBgn0259212,Day 2 ,53,-0.830267584755109
CG42312,4,FBgn0259212,Day 3,59,2.577537737338015
CG42312,4,FBgn0259212,Day 4 ,32,0.9432123340581307
CG42312,4,FBgn0259212,Day 5,27,-0.7721873425053443
CG42312,4,FBgn0259212,Sum,240,0.05902950481080212
CG4261,4,FBgn0022787,Day 1,64,-0.2693180069011386
CG4261,4,FBgn0022787,Day 2 ,84,0.9447872516178827
CG4261,4,FBgn0022787,Day 3,66,3.5398184926108742
CG4261,4,FBgn0022787,Day 4 ,44,1.7374964048439248
CG4261,4,FBgn0022787,Day 5,6,-2.7991791165818727
CG4261,4,FBgn0022787,Sum,264,0.6257127509945025
CG43140,4,FBgn0262614,Day 1,22,-1.1394223368894325
CG43140,4,FBgn0262614,Day 2 ,125,3.2924404223047428
CG43140,4,FBgn0262614,Day 3,53,1.7527256613898503
CG43140,4,FBgn0262614,Day 4 ,33,1.00940267329028
CG43140,4,FBgn0262614,Day 5,31,-0.38609367125267213
CG43140,4,FBgn0262614,Sum,264,0.6257127509945025
CG44128,4,FBgn0264959,Day 1,176,2.0509602064009784
CG44128,4,FBgn0264959,Day 2 ,68,0.028629916715693413
CG44128,4,FBgn0264959,Day 3,36,-0.5842418871299501
CG44128,4,FBgn0264959,Day 4 ,60,2.796541832558317
CG44128,4,FBgn0264959,Day 5,28,-0.6756639246921762
CG44128,4,FBgn0264959,Sum,368,3.081340151123871
CG4451,4,FBgn0038755,Day 1,86,0.1864509278546344
CG4451,4,FBgn0038755,Day 2 ,56,-0.6584880844609485
CG4451,4,FBgn0038755,Day 3,24,-2.23386603902628
CG4451,4,FBgn0038755,Day 4 ,30,0.8108316555938316
CG4451,4,FBgn0038755,Day 5,27,-0.7721873425053443
CG4451,4,FBgn0038755,Sum,223,-0.34237112790265234
CG4943,4,FBgn0029006,Day 1,164,1.8023589692614659
CG4943,4,FBgn0029006,Day 2 ,62,-0.3149290838726275
CG4943,4,FBgn0029006,Day 3,44,0.5155075474676031
CG4943,4,FBgn0029006,Day 4 ,18,0.01654758480803738
CG4943,4,FBgn0029006,Day 5,33,-0.19304683562633607
CG4943,4,FBgn0029006,Sum,321,1.971585460680791
CG5185,4,FBgn0026320,Day 1,66,-0.22788446737788648
CG5185,4,FBgn0026320,Day 2 ,76,0.486708584166788
CG5185,4,FBgn0026320,Day 3,6,-4.708302266870774
CG5185,4,FBgn0026320,Day 4 ,43,1.6713060656117753
CG5185,4,FBgn0026320,Day 5,10,-2.4130854453292008
CG5185,4,FBgn0026320,Sum,201,-0.861830770237711
CG5605,4,FBgn0036974,Day 1,0,-1.5951912716452055
CG5605,4,FBgn0036974,Day 2 ,0,-3.865038756618611
CG5605,4,FBgn0036974,Day 3,0,-5.533114342818939
CG5605,4,FBgn0036974,Day 4 ,0,-1.1748785213706538
CG5605,4,FBgn0036974,Day 5,0,-3.378319623460881
CG5605,4,FBgn0036974,Sum,0,-5.607802957026202
CG5671,4,FBgn0026379,Day 1,174,2.0095266668777265
CG5671,4,FBgn0026379,Day 2 ,52,-0.8875274181864958
CG5671,4,FBgn0026379,Day 3,24,-2.23386603902628
CG5671,4,FBgn0026379,Day 4 ,34,1.0755930125224296
CG5671,4,FBgn0026379,Day 5,20,-1.4478512671975203
CG5671,4,FBgn0026379,Sum,304,1.5701848279673365
CG5814,4,FBgn0015625,Day 1,130,1.0979887973661804
CG5814,4,FBgn0015625,Day 2 ,80,0.7157479178923354
CG5814,4,FBgn0015625,Day 3,43,0.3780388681429089
CG5814,4,FBgn0015625,Day 4 ,32,0.9432123340581307
CG5814,4,FBgn0015625,Day 5,31,-0.38609367125267213
CG5814,4,FBgn0015625,Sum,316,1.8535264510591867
CG5912,4,FBgn0000119,Day 1,136,1.2222894159359365
CG5912,4,FBgn0000119,Day 2 ,39,-1.6319052527945246
CG5912,4,FBgn0000119,Day 3,54,1.8901943407145445
CG5912,4,FBgn0000119,Day 4 ,18,0.01654758480803738
CG5912,4,FBgn0000119,Day 5,54,1.8339449384501925
CG5912,4,FBgn0000119,Sum,301,1.499349422194374
CG5993,4,FBgn0004956,Day 1,152,1.5537577321219533
CG5993,4,FBgn0004956,Day 2 ,48,-1.1165667519120432
CG5993,4,FBgn0004956,Day 3,75,4.777036606533121
CG5993,4,FBgn0004956,Day 4 ,49,2.0684481010046722
CG5993,4,FBgn0004956,Day 5,33,-0.19304683562633607
CG5993,4,FBgn0004956,Sum,357,2.8216103299563415
CG6104,4,FBgn0002592,Day 1,17,-1.2430061856975627
CG6104,4,FBgn0002592,Day 2 ,42,-1.4601257525003641
CG6104,4,FBgn0002592,Day 3,18,-3.0586781149744446
CG6104,4,FBgn0002592,Day 4 ,13,-0.3144041113527102
CG6104,4,FBgn0002592,Day 5,3,-3.088749370021377
CG6104,4,FBgn0002592,Sum,93,-3.411905378064363
CG6205,4,FBgn0004957,Day 1,90,0.2693180069011386
CG6205,4,FBgn0004957,Day 2 ,77,0.5439684175981748
CG6205,4,FBgn0004957,Day 3,39,-0.17183584915586766
CG6205,4,FBgn0004957,Day 4 ,34,1.0755930125224296
CG6205,4,FBgn0004957,Day 5,52,1.6408981028238565
CG6205,4,FBgn0004957,Sum,292,1.2868432048754863
CG6383,4,FBgn0259685,Day 1,152,1.5537577321219533
CG6383,4,FBgn0259685,Day 2 ,48,-1.1165667519120432
CG6383,4,FBgn0259685,Day 3,44,0.5155075474676031
CG6383,4,FBgn0259685,Day 4 ,45,1.8036867440760744
CG6383,4,FBgn0259685,Day 5,7,-2.7026556987687047
CG6383,4,FBgn0259685,Sum,296,1.3812904125727699
CG6705,4,FBgn0003867,Day 1,103,0.5386360138022772
CG6705,4,FBgn0003867,Day 2 ,114,2.6625822545594873
CG6705,4,FBgn0003867,Day 3,52,1.615256982065156
CG6705,4,FBgn0003867,Day 4 ,43,1.6713060656117753
CG6705,4,FBgn0003867,Day 5,25,-0.9652341781316803
CG6705,4,FBgn0003867,Sum,337,2.3493742914699247
CG6843,4,FBgn0036827,Day 1,130,1.0979887973661804
CG6843,4,FBgn0036827,Day 2 ,15,-3.0061412551478086
CG6843,4,FBgn0036827,Day 3,37,-0.446773207805256
CG6843,4,FBgn0036827,Day 4 ,32,0.9432123340581307
CG6843,4,FBgn0036827,Day 5,30,-0.48261708906584017
CG6843,4,FBgn0036827,Sum,244,0.15347671250808553
CG7225,4,FBgn0004003,Day 1,109,0.6629366323720335
CG7225,4,FBgn0004003,Day 2 ,106,2.204503587108393
CG7225,4,FBgn0004003,Day 3,50,1.340319623415768
CG7225,4,FBgn0004003,Day 4 ,46,1.8698770833082239
CG7225,4,FBgn0004003,Day 5,18,-1.6408981028238565
CG7225,4,FBgn0004003,Sum,329,2.1604798760753576
CG7392,4,FBgn0044323,Day 1,0,-1.5951912716452055
CG7392,4,FBgn0044323,Day 2 ,27,-2.3190232539711664
CG7392,4,FBgn0044323,Day 3,26,-1.9589286803768915
CG7392,4,FBgn0044323,Day 4 ,10,-0.5129751290491588
CG7392,4,FBgn0044323,Day 5,13,-2.123515191889697
CG7392,4,FBgn0044323,Sum,76,-3.813306010777817
CG7850,4,FBgn0243512,Day 1,155,1.6159080414068314
CG7850,4,FBgn0243512,Day 2 ,59,-0.486708584166788
CG7850,4,FBgn0243512,Day 3,24,-2.23386603902628
CG7850,4,FBgn0243512,Day 4 ,34,1.0755930125224296
CG7850,4,FBgn0243512,Day 5,23,-1.1582810137580164
CG7850,4,FBgn0243512,Sum,295,1.3576786106484489
CG8053,4,FBgn0026250,Day 1,0,-1.5951912716452055
CG8053,4,FBgn0026250,Day 2 ,0,-3.865038756618611
CG8053,4,FBgn0026250,Day 3,0,-5.533114342818939
CG8053,4,FBgn0026250,Day 4 ,0,-1.1748785213706538
CG8053,4,FBgn0026250,Day 5,0,-3.378319623460881
CG8053,4,FBgn0026250,Sum,0,-5.607802957026202
CG8118,4,FBgn0002643,Day 1,125,0.9944049485580502
CG8118,4,FBgn0002643,Day 2 ,50,-1.0020470850492695
CG8118,4,FBgn0002643,Day 3,68,3.8147558512602626
CG8118,4,FBgn0002643,Day 4 ,35,1.1417833517545792
CG8118,4,FBgn0002643,Day 5,25,-0.9652341781316803
CG8118,4,FBgn0002643,Sum,303,1.5465730260430157
CG8146,4,FBgn0030869,Day 1,58,-0.3936186254708948
CG8146,4,FBgn0030869,Day 2 ,53,-0.830267584755109
CG8146,4,FBgn0030869,Day 3,42,0.24057018881821474
CG8146,4,FBgn0030869,Day 4 ,34,1.0755930125224296
CG8146,4,FBgn0030869,Day 5,3,-3.088749370021377
CG8146,4,FBgn0030869,Sum,190,-1.1215605914052404
CG8167,4,FBgn0036046,Day 1,107,0.6215030928487814
CG8167,4,FBgn0036046,Day 2 ,83,0.8875274181864958
CG8167,4,FBgn0036046,Day 3,49,1.2028509440910737
CG8167,4,FBgn0036046,Day 4 ,34,1.0755930125224296
CG8167,4,FBgn0036046,Day 5,36,0.09652341781316803
CG8167,4,FBgn0036046,Sum,309,1.6882438375889408
CG8264,4,FBgn0004856,Day 1,0,-1.5951912716452055
CG8264,4,FBgn0004856,Day 2 ,0,-3.865038756618611
CG8264,4,FBgn0004856,Day 3,0,-5.533114342818939
CG8264,4,FBgn0004856,Day 4 ,0,-1.1748785213706538
CG8264,4,FBgn0004856,Day 5,0,-3.378319623460881
CG8264,4,FBgn0004856,Sum,0,-5.607802957026202
CG8285,4,FBgn0000206,Day 1,102,0.5179192440406511
CG8285,4,FBgn0000206,Day 2 ,106,2.204503587108393
CG8285,4,FBgn0000206,Day 3,36,-0.5842418871299501
CG8285,4,FBgn0000206,Day 4 ,66,3.193683867951214
CG8285,4,FBgn0000206,Day 5,42,0.6756639246921762
CG8285,4,FBgn0000206,Sum,352,2.7035513203347374
CG8337,4,FBgn0002732,Day 1,194,2.4238620621102474
CG8337,4,FBgn0002732,Day 2 ,62,-0.3149290838726275
CG8337,4,FBgn0002732,Day 3,17,-3.1961467942991386
CG8337,4,FBgn0002732,Day 4 ,56,2.531780475629719
CG8337,4,FBgn0002732,Day 5,18,-1.6408981028238565
CG8337,4,FBgn0002732,Sum,347,2.5854923107131333
CG8354,4,FBgn0002632,Day 1,55,-0.45576893475577296
CG8354,4,FBgn0002632,Day 2 ,65,-0.14314958357846708
CG8354,4,FBgn0002632,Day 3,21,-2.6462720770003623
CG8354,4,FBgn0002632,Day 4 ,43,1.6713060656117753
CG8354,4,FBgn0002632,Day 5,47,1.1582810137580164
CG8354,4,FBgn0002632,Sum,231,-0.15347671250808553
CG8624,4,FBgn0023001,Day 1,100,0.476485704517399
CG8624,4,FBgn0023001,Day 2 ,118,2.8916215882850347
CG8624,4,FBgn0023001,Day 3,52,1.615256982065156
CG8624,4,FBgn0023001,Day 4 ,37,1.2741640302188781
CG8624,4,FBgn0023001,Day 5,18,-1.6408981028238565
CG8624,4,FBgn0023001,Sum,325,2.0660326683780745
CG8914,4,FBgn0026136,Day 1,78,0.020716769761626046
CG8914,4,FBgn0026136,Day 2 ,69,0.08588975014708024
CG8914,4,FBgn0026136,Day 3,44,0.5155075474676031
CG8914,4,FBgn0026136,Day 4 ,54,2.39939979716542
CG8914,4,FBgn0026136,Day 5,16,-1.8339449384501925
CG8914,4,FBgn0026136,Sum,261,0.55487734522154
CG9096,4,FBgn0010315,Day 1,80,0.062150309284878136
CG9096,4,FBgn0010315,Day 2 ,46,-1.2310864187748167
CG9096,4,FBgn0010315,Day 3,47,0.9279135854416855
CG9096,4,FBgn0010315,Day 4 ,3,-0.9763075036742054
CG9096,4,FBgn0010315,Day 5,37,0.19304683562633607
CG9096,4,FBgn0010315,Sum,213,-0.5784891471458609
CG9196,4,FBgn0035056,Day 1,7,-1.4501738833138231
CG9196,4,FBgn0035056,Day 2 ,206,7.930486930247076
CG9196,4,FBgn0035056,Day 3,80,5.464380003156593
CG9196,4,FBgn0035056,Day 4 ,43,1.6713060656117753
CG9196,4,FBgn0035056,Day 5,56,2.0269917740765284
CG9196,4,FBgn0035056,Sum,392,3.6480233973075715
CG9314,4,FBgn0032061,Day 1,84,0.1450173883313823
CG9314,4,FBgn0032061,Day 2 ,87,1.1165667519120432
CG9314,4,FBgn0032061,Day 3,17,-3.1961467942991386
CG9314,4,FBgn0032061,Day 4 ,30,0.8108316555938316
CG9314,4,FBgn0032061,Day 5,20,-1.4478512671975203
CG9314,4,FBgn0032061,Sum,238,0.011805900962160425
OR,4,Control,Day 1,62,-0.3107515464243907
OR,4,Control,Day 2 ,27,-2.3190232539711664
OR,4,Control,Day 3,38,-0.30930452848056184
OR,4,Control,Day 4 ,14,-0.2482137721205607
OR,4,Control,Day 5,20,-1.4478512671975203
OR,4,Control,Sum,161,-1.8063028472105451
OR,4,Control,Day 1,67,-0.20716769761626044
OR,4,Control,Day 2 ,45,-1.2883462522062037
OR,4,Control,Day 3,42,0.24057018881821474
OR,4,Control,Day 4 ,13,-0.3144041113527102
OR,4,Control,Day 5,12,-2.220038609702865
OR,4,Control,Sum,179,-1.3812904125727699
OR,4,Control,Day 1,52,-0.5179192440406511
OR,4,Control,Day 2 ,70,0.14314958357846708
OR,4,Control,Day 3,10,-4.158427549571998
OR,4,Control,Day 4 ,35,1.1417833517545792
OR,4,Control,Day 5,24,-1.0617575959448484
OR,4,Control,Sum,191,-1.0979487894809195
Tj>,4,Control,Day 1,124,0.9736881787964241
Tj>,4,Control,Day 2 ,43,-1.4028659190689772
Tj>,4,Control,Day 3,33,-0.9966479251040326
Tj>,4,Control,Day 4 ,35,1.1417833517545792
Tj>,4,Control,Day 5,37,0.19304683562633607
Tj>,4,Control,Sum,272,0.8146071663890694
Tj>,4,Control,Day 1,113,0.7458037114185376
Tj>,4,Control,Day 2 ,79,0.6584880844609485
Tj>,4,Control,Day 3,37,-0.446773207805256
Tj>,4,Control,Day 4 ,24,0.41368962020093447
Tj>,4,Control,Day 5,21,-1.3513278493843524
Tj>,4,Control,Sum,274,0.861830770237711
Tj>,4,Control,Day 1,31,-0.952971409034798
Tj>,4,Control,Day 2 ,81,0.7730077513237221
Tj>,4,Control,Day 3,41,0.10310150949352061
Tj>,4,Control,Day 4 ,0,-1.1748785213706538
Tj>,4,Control,Day 5,36,0.09652341781316803
Tj>,4,Control,Sum,189,-1.1451723933295612
Tj>,4,Control,Day 1,40,-0.7665204811801637
Tj>,4,Control,Day 2 ,67,-0.028629916715693413
Tj>,4,Control,Day 3,50,1.340319623415768
Tj>,4,Control,Day 4 ,12,-0.38059445058485974
Tj>,4,Control,Day 5,46,1.0617575959448484
Tj>,4,Control,Sum,215,-0.5312655432972191
Tj>Bab2RNAi,4,Control,Day 1,58,-0.3936186254708948
Tj>Bab2RNAi,4,Control,Day 2 ,27,-2.3190232539711664
Tj>Bab2RNAi,4,Control,Day 3,29,-1.5465226424028091
Tj>Bab2RNAi,4,Control,Day 4 ,9,-0.5791654682813083
Tj>Bab2RNAi,4,Control,Day 5,7,-2.7026556987687047
Tj>Bab2RNAi,4,Control,Sum,130,-2.5382687068644914
Tj>Hpo,4,Control,Day 1,0,-1.5951912716452055
Tj>Hpo,4,Control,Day 2 ,1,-3.807778923187224
Tj>Hpo,4,Control,Day 3,0,-5.533114342818939
Tj>Hpo,4,Control,Day 4 ,0,-1.1748785213706538
Tj>Hpo,4,Control,Day 5,0,-3.378319623460881
Tj>Hpo,4,Control,Sum,1,-5.584191155101881
Tj>HpoRNAi,4,Control,Day 1,86,0.1864509278546344
Tj>HpoRNAi,4,Control,Day 2 ,70,0.14314958357846708
Tj>HpoRNAi,4,Control,Day 3,77,5.051973965182509
Tj>HpoRNAi,4,Control,Day 4 ,19,0.0827379240401869
Tj>HpoRNAi,4,Control,Day 5,28,-0.6756639246921762
Tj>HpoRNAi,4,Control,Sum,280,1.0035015817836361
Tj>YkiRNAi,4,Control,Day 1,0,-1.5951912716452055
Tj>YkiRNAi,4,Control,Day 2 ,0,-3.865038756618611
Tj>YkiRNAi,4,Control,Day 3,0,-5.533114342818939
Tj>YkiRNAi,4,Control,Day 4 ,0,-1.1748785213706538
Tj>YkiRNAi,4,Control,Day 5,0,-3.378319623460881
Tj>YkiRNAi,4,Control,Sum,0,-5.607802957026202
CG10837,5,FBgn0020660,Day 1,122,2.364773507778622
CG10837,5,FBgn0020660,Day 2 ,45,-0.3155843721336013
